name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Stephen Curry","Golden State Warriors",2014-12-16,2014,3975,1610612744,400578657,4,7,10,1,"Jump Bank Shot","2PT Field Goal",14,"Memphis Grizzlies",-122,75,8,6.70,"Prince, Tayshaun",5.10,16.90
"Stephen Curry","Golden State Warriors",2014-11-28,2014,3975,1610612744,400578516,3,10,53,1,"Jump Bank Shot","2PT Field Goal",6,"Charlotte Hornets",-64,22,0,0.60,"Walker, Kemba",2.90,13.00
"Stephen Curry","Golden State Warriors",2014-12-02,2014,3975,1610612744,400578554,3,1,15,1,"Jump Bank Shot","2PT Field Goal",12,"Orlando Magic",-103,77,3,3.40,"Payton, Elfrid",5.70,15.30
"Harrison Barnes","Golden State Warriors",2014-12-08,2014,6578,1610612744,400578597,4,8,56,1,"Jump Bank Shot","2PT Field Goal",6,"Minnesota Timberwolves",-54,31,4,5.00,"LaVine, Zach",2.20,20.20
"Leandro Barbosa","Golden State Warriors",2015-02-04,2014,2166,1610612744,400579033,1,1,36,0,"Jump Bank Shot","2PT Field Goal",11,"Dallas Mavericks",102,61,0,0.80,"Harris, Devin",2.90,14.10
"Draymond Green","Golden State Warriors",2014-12-13,2014,6589,1610612744,400578632,1,6,27,0,"Jump Bank Shot","2PT Field Goal",4,"Dallas Mavericks",45,3,0,0.50,"Nelson, Jameer",6.10,13.80
"Stephen Curry","Golden State Warriors",2015-03-27,2014,3975,1610612744,400579374,1,1,55,0,"Jump Bank Shot","2PT Field Goal",9,"Memphis Grizzlies",89,28,8,7.20,"Carter, Vince",2.60,17.00
"Draymond Green","Golden State Warriors",2015-02-11,2014,6589,1610612744,400579085,1,9,21,1,"Jump Bank Shot","2PT Field Goal",6,"Minnesota Timberwolves",56,28,0,1.00,"Pekovic, Nikola",1.80,17.00
"Stephen Curry","Golden State Warriors",2015-02-07,2014,3975,1610612744,400579052,1,8,04,0,"Jump Bank Shot","2PT Field Goal",10,"New York Knicks",-95,53,6,4.30,"Calderon, Jose",6.30,18.30
"Klay Thompson","Golden State Warriors",2015-02-22,2014,6475,1610612744,400579116,3,10,29,1,"Jump Bank Shot","2PT Field Goal",4,"Indiana Pacers",-26,37,6,8.20,"Hibbert, Roy",1.20,16.20
"Marreese Speights","Golden State Warriors",2015-04-04,2014,3460,1610612744,400579434,4,9,54,1,"Jump Bank Shot","2PT Field Goal",5,"Dallas Mavericks",-40,44,0,0.60,"Ellis, Monta",3.60,0.80
"Klay Thompson","Golden State Warriors",2014-12-30,2014,6475,1610612744,400578766,1,6,31,1,"Jump Bank Shot","2PT Field Goal",13,"Philadelphia 76ers",-134,36,0,0.80,"Carter-Williams, Michael",6.50,23.20
"Harrison Barnes","Golden State Warriors",2014-12-14,2014,6578,1610612744,400578640,1,11,42,1,"Jump Bank Shot","2PT Field Goal",12,"New Orleans Pelicans",100,82,2,3.00,"Holiday, Jrue",2.80,10.50
"Shaun Livingston","Golden State Warriors",2015-02-27,2014,2393,1610612744,400579153,2,5,42,1,"Jump Hook Shot","2PT Field Goal",6,"Toronto Raptors",-62,28,0,0.80,"Patterson, Patrick",3.40,8.30
"Marreese Speights","Golden State Warriors",2014-12-27,2014,3460,1610612744,400578744,2,10,58,0,"Jump Hook Shot","2PT Field Goal",7,"Minnesota Timberwolves",0,71,1,8.50,"Adrien, Jeff",2.40,7.30
"Shaun Livingston","Golden State Warriors",2014-12-25,2014,2393,1610612744,400578723,1,2,20,1,"Jump Hook Shot","2PT Field Goal",6,"Los Angeles Clippers",-52,45,1,1.00,"Crawford, Jamal",5.90,5.40
"Andrew Bogut","Golden State Warriors",2015-01-09,2014,2747,1610612744,400578839,3,4,55,1,"Jump Hook Shot","2PT Field Goal",10,"Cleveland Cavaliers",102,34,1,1.00,"Smith, J.R.",1.80,8.00
"Marreese Speights","Golden State Warriors",2015-02-11,2014,3460,1610612744,400579085,2,11,15,1,"Jump Hook Shot","2PT Field Goal",5,"Minnesota Timberwolves",7,55,1,3.60,"Dieng, Gorgui",2.40,5.00
"Andrew Bogut","Golden State Warriors",2015-02-09,2014,2747,1610612744,400579067,2,5,51,1,"Jump Hook Shot","2PT Field Goal",3,"Philadelphia 76ers",18,31,1,1.00,"Grant, Jerami",1.30,14.40
"Harrison Barnes","Golden State Warriors",2014-12-27,2014,6578,1610612744,400578744,2,8,04,0,"Jump Hook Shot","2PT Field Goal",11,"Minnesota Timberwolves",-56,101,1,1.70,"Muhammad, Shabazz",2.30,8.00
"David Lee","Golden State Warriors",2015-03-28,2014,2772,1610612744,400579381,3,7,28,1,"Jump Hook Shot","2PT Field Goal",10,"Milwaukee Bucks",-101,26,2,3.10,"Ilyasova, Ersan",2.90,12.00
"Andrew Bogut","Golden State Warriors",2015-04-11,2014,2747,1610612744,400579484,1,6,25,0,"Jump Hook Shot","2PT Field Goal",7,"Minnesota Timberwolves",-21,72,4,6.20,"Hamilton, Justin",1.40,10.50
"Shaun Livingston","Golden State Warriors",2015-03-06,2014,2393,1610612744,400579214,2,3,07,0,"Jump Hook Shot","2PT Field Goal",7,"Dallas Mavericks",18,75,0,0.80,"Jefferson, Richard",1.00,9.60
"Andrew Bogut","Golden State Warriors",2015-04-04,2014,2747,1610612744,400579434,3,3,55,1,"Jump Hook Shot","2PT Field Goal",5,"Dallas Mavericks",-32,41,1,2.80,"Chandler, Tyson",2.80,14.50
"Andrew Bogut","Golden State Warriors",2015-01-23,2014,2747,1610612744,400578943,2,5,47,1,"Jump Hook Shot","2PT Field Goal",6,"Sacramento Kings",42,50,0,1.70,"Miller, Quincy",1.90,8.00
"Andrew Bogut","Golden State Warriors",2015-03-04,2014,2747,1610612744,400579199,3,7,31,1,"Jump Hook Shot","2PT Field Goal",5,"Milwaukee Bucks",48,22,1,1.30,"Pachulia, Zaza",2.30,15.90
"David Lee","Golden State Warriors",2015-01-13,2014,2772,1610612744,400578863,4,0,55,0,"Jump Hook Shot","2PT Field Goal",9,"Utah Jazz",-92,12,2,6.70,"Evans, Jeremy",2.50,7.70
"Festus Ezeli","Golden State Warriors",2015-03-06,2014,6587,1610612744,400579214,4,5,13,1,"Jump Hook Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,1.20,"Powell, Dwight",3.00,14.30
"Klay Thompson","Golden State Warriors",2014-11-15,2014,6475,1610612744,400578432,2,5,13,0,"Jump Hook Shot","2PT Field Goal",9,"Charlotte Hornets",-10,93,1,1.10,"Neal, Gary",3.00,16.00
"Andrew Bogut","Golden State Warriors",2015-01-23,2014,2747,1610612744,400578943,1,8,52,1,"Jump Hook Shot","2PT Field Goal",8,"Sacramento Kings",0,82,1,1.60,"Collison, Darren",6.00,16.50
"Andrew Bogut","Golden State Warriors",2015-04-09,2014,2747,1610612744,400579466,1,8,17,1,"Jump Hook Shot","2PT Field Goal",3,"Portland Trail Blazers",17,34,0,0.70,"Afflalo, Arron",2.00,6.50
"Andrew Bogut","Golden State Warriors",2015-04-11,2014,2747,1610612744,400579484,3,10,52,1,"Jump Hook Shot","2PT Field Goal",7,"Minnesota Timberwolves",50,60,2,5.60,"Hamilton, Justin",1.90,14.30
"Marreese Speights","Golden State Warriors",2014-12-10,2014,3460,1610612744,400578616,2,9,20,1,"Jump Hook Shot","2PT Field Goal",3,"Houston Rockets",-13,33,2,3.40,"Motiejunas, Donatas",1.70,7.40
"Andrew Bogut","Golden State Warriors",2015-04-09,2014,2747,1610612744,400579466,1,5,22,1,"Jump Hook Shot","2PT Field Goal",9,"Portland Trail Blazers",-86,39,1,4.30,"Lopez, Robin",1.80,13.50
"Shaun Livingston","Golden State Warriors",2014-11-05,2014,2393,1610612744,400578360,2,10,52,1,"Jump Hook Shot","2PT Field Goal",12,"Los Angeles Clippers",94,86,4,3.40,"Crawford, Jamal",4.00,7.30
"Festus Ezeli","Golden State Warriors",2015-03-06,2014,6587,1610612744,400579214,4,6,54,1,"Jump Hook Shot","2PT Field Goal",4,"Dallas Mavericks",15,42,2,2.20,"Stoudemire, Amar'e",3.10,21.70
"Andrew Bogut","Golden State Warriors",2015-04-04,2014,2747,1610612744,400579434,1,8,43,0,"Jump Hook Shot","2PT Field Goal",6,"Dallas Mavericks",-60,11,1,1.90,"Chandler, Tyson",2.70,15.00
"Draymond Green","Golden State Warriors",2015-01-02,2014,6589,1610612744,400578785,1,2,00,1,"Jump Hook Shot","2PT Field Goal",3,"Toronto Raptors",32,22,0,0.60,"Vasquez, Greivis",3.10,12.00
"Marreese Speights","Golden State Warriors",2015-01-27,2014,3460,1610612744,400578971,2,0,38,0,"Jump Hook Shot","2PT Field Goal",5,"Chicago Bulls",23,53,2,3.30,"Gasol, Pau",0.70,3.60
"David Lee","Golden State Warriors",2015-01-27,2014,2772,1610612744,400578971,3,4,49,1,"Jump Hook Shot","2PT Field Goal",6,"Chicago Bulls",-45,41,0,1.10,"Gasol, Pau",1.60,8.20
"David Lee","Golden State Warriors",2015-01-07,2014,2772,1610612744,400578825,2,8,30,0,"Jump Hook Shot","2PT Field Goal",8,"Indiana Pacers",-67,53,0,1.90,"Allen, Lavoy",2.70,15.00
"David Lee","Golden State Warriors",2015-03-23,2014,2772,1610612744,400579345,2,9,41,0,"Jump Hook Shot","2PT Field Goal",5,"Washington Wizards",37,39,0,0.90,"Gooden, Drew",2.50,11.30
"Festus Ezeli","Golden State Warriors",2014-11-16,2014,6587,1610612744,400578437,4,5,30,0,"Jump Hook Shot","2PT Field Goal",9,"Los Angeles Lakers",99,0,0,5.40,"Price, Ronnie",2.50,9.80
"Shaun Livingston","Golden State Warriors",2015-03-20,2014,2393,1610612744,400579322,2,5,52,0,"Jump Hook Shot","2PT Field Goal",11,"New Orleans Pelicans",-117,22,5,4.70,"Cunningham, Dante",3.20,18.40
"Andrew Bogut","Golden State Warriors",2014-12-04,2014,2747,1610612744,400578567,3,8,24,1,"Jump Hook Shot","2PT Field Goal",7,"New Orleans Pelicans",-10,77,2,5.80,"Asik, Omer",2.10,15.00
"Andrew Bogut","Golden State Warriors",2014-12-04,2014,2747,1610612744,400578567,3,7,38,0,"Jump Hook Shot","2PT Field Goal",7,"New Orleans Pelicans",56,48,1,1.60,"Asik, Omer",2.60,1.00
"Festus Ezeli","Golden State Warriors",2015-04-15,2014,6587,1610612744,400579521,4,4,46,1,"Jump Hook Shot","2PT Field Goal",8,"Denver Nuggets",-10,80,0,0.60,"Green, Erick",3.80,11.30
"David Lee","Golden State Warriors",2015-01-13,2014,2772,1610612744,400578863,2,7,31,0,"Jump Hook Shot","2PT Field Goal",7,"Utah Jazz",-8,75,1,1.40,"Kanter, Enes",6.40,6.00
"Festus Ezeli","Golden State Warriors",2014-12-10,2014,6587,1610612744,400578616,3,11,13,0,"Jump Hook Shot","2PT Field Goal",12,"Houston Rockets",58,108,2,3.70,"Motiejunas, Donatas",4.30,5.00
"Andrew Bogut","Golden State Warriors",2015-03-08,2014,2747,1610612744,400579224,1,7,57,0,"Jump Hook Shot","2PT Field Goal",10,"Los Angeles Clippers",-30,102,5,6.60,"Jordan, DeAndre",3.90,13.00
"Marreese Speights","Golden State Warriors",2015-02-27,2014,3460,1610612744,400579153,4,6,01,0,"Jump Hook Shot","2PT Field Goal",3,"Toronto Raptors",2,39,0,0.90,"DeRozan, DeMar",3.10,23.80
"Andrew Bogut","Golden State Warriors",2015-01-07,2014,2747,1610612744,400578825,4,8,18,1,"Jump Hook Shot","2PT Field Goal",3,"Indiana Pacers",24,20,0,1.20,"Allen, Lavoy",0.90,13.20
"Marreese Speights","Golden State Warriors",2015-03-31,2014,3460,1610612744,400579403,4,11,42,1,"Jump Hook Shot","2PT Field Goal",10,"Los Angeles Clippers",12,108,1,1.90,"Turkoglu, Hedo",2.10,8.20
"Andrew Bogut","Golden State Warriors",2015-03-21,2014,2747,1610612744,400579328,4,8,05,1,"Jump Hook Shot","2PT Field Goal",6,"Utah Jazz",-23,60,2,1.70,"Favors, Derrick",2.10,3.40
"David Lee","Golden State Warriors",2015-01-27,2014,2772,1610612744,400578971,1,3,11,1,"Jump Hook Shot","2PT Field Goal",5,"Chicago Bulls",45,37,1,1.10,"Gasol, Pau",1.40,14.00
"Draymond Green","Golden State Warriors",2015-03-18,2014,6589,1610612744,400579306,3,11,21,0,"Jump Hook Shot","2PT Field Goal",3,"Atlanta Hawks",24,23,1,1.60,"Millsap, Paul",1.10,8.70
"Festus Ezeli","Golden State Warriors",2015-03-20,2014,6587,1610612744,400579322,2,6,33,0,"Jump Hook Shot","2PT Field Goal",7,"New Orleans Pelicans",7,74,0,0.70,"Babbitt, Luke",3.80,9.00
"Andrew Bogut","Golden State Warriors",2015-03-21,2014,2747,1610612744,400579328,4,6,07,1,"Jump Hook Shot","2PT Field Goal",9,"Utah Jazz",9,91,1,4.30,"Gobert, Rudy",3.40,6.10
"Andrew Bogut","Golden State Warriors",2014-12-04,2014,2747,1610612744,400578567,1,5,12,1,"Jump Hook Shot","2PT Field Goal",5,"New Orleans Pelicans",-40,34,2,1.20,"Asik, Omer",2.80,16.10
"Marreese Speights","Golden State Warriors",2014-12-27,2014,3460,1610612744,400578744,1,8,21,1,"Jump Hook Shot","2PT Field Goal",5,"Minnesota Timberwolves",51,23,0,1.50,"Dieng, Gorgui",0.00,17.20
"David Lee","Golden State Warriors",2015-01-07,2014,2772,1610612744,400578825,2,10,59,0,"Jump Hook Shot","2PT Field Goal",6,"Indiana Pacers",-65,23,0,2.40,"Copeland, Chris",3.90,15.60
"Andrew Bogut","Golden State Warriors",2014-11-15,2014,2747,1610612744,400578432,1,8,43,1,"Jump Hook Shot","2PT Field Goal",10,"Charlotte Hornets",36,97,0,0.70,"Walker, Kemba",7.70,11.30
"Festus Ezeli","Golden State Warriors",2015-02-03,2014,6587,1610612744,400579022,4,0,05,1,"Jump Hook Shot","2PT Field Goal",3,"Sacramento Kings",-19,33,0,0.00,"Hollins, Ryan",1.40,0.00
"Klay Thompson","Golden State Warriors",2014-12-10,2014,6475,1610612744,400578616,3,4,30,1,"Jump Hook Shot","2PT Field Goal",3,"Houston Rockets",0,37,9,7.70,"Harden, James",3.40,16.30
"David Lee","Golden State Warriors",2015-01-27,2014,2772,1610612744,400578971,2,8,21,0,"Jump Hook Shot","2PT Field Goal",9,"Chicago Bulls",-2,94,0,1.90,"Gibson, Taj",2.40,24.00
"Harrison Barnes","Golden State Warriors",2015-04-02,2014,6578,1610612744,400579418,1,4,06,0,"Jump Hook Shot","2PT Field Goal",6,"Phoenix Suns",58,37,3,3.00,"Morris, Markieff",0.30,17.30
"Andrew Bogut","Golden State Warriors",2015-03-16,2014,2747,1610612744,400579291,1,9,58,0,"Jump Hook Shot","2PT Field Goal",6,"Los Angeles Lakers",-18,60,0,1.20,"Johnson, Wesley",0.20,9.70
"Andrew Bogut","Golden State Warriors",2015-03-18,2014,2747,1610612744,400579306,1,11,30,0,"Jump Hook Shot","2PT Field Goal",6,"Atlanta Hawks",61,20,1,1.20,"Horford, Al",3.20,12.40
"Marreese Speights","Golden State Warriors",2015-03-21,2014,3460,1610612744,400579328,2,10,04,0,"Jump Hook Shot","2PT Field Goal",6,"Utah Jazz",-19,63,2,3.40,"Favors, Derrick",1.80,5.60
"Andrew Bogut","Golden State Warriors",2014-11-15,2014,2747,1610612744,400578432,2,3,53,0,"Jump Hook Shot","2PT Field Goal",6,"Charlotte Hornets",6,61,3,4.60,"Jefferson, Al",2.60,10.10
"Festus Ezeli","Golden State Warriors",2014-10-29,2014,6587,1610612744,400578306,1,4,05,1,"Jump Hook Shot","2PT Field Goal",7,"Sacramento Kings",-51,61,2,7.10,"Cousins, DeMarcus",1.50,12.00
"Marreese Speights","Golden State Warriors",2015-04-02,2014,3460,1610612744,400579418,1,0,08,1,"Jump Hook Shot","2PT Field Goal",3,"Phoenix Suns",15,36,1,1.80,"Wright, Brandan",0.00,1.40
"Andrew Bogut","Golden State Warriors",2015-03-31,2014,2747,1610612744,400579403,4,3,46,1,"Jump Hook Shot","2PT Field Goal",8,"Los Angeles Clippers",-8,80,1,0.90,"Jordan, DeAndre",5.90,8.90
"Andrew Bogut","Golden State Warriors",2015-02-03,2014,2747,1610612744,400579022,1,3,17,1,"Jump Hook Shot","2PT Field Goal",7,"Sacramento Kings",-15,74,2,2.60,"Miller, Quincy",1.40,10.70
"Festus Ezeli","Golden State Warriors",2015-04-13,2014,6587,1610612744,400579504,1,1,31,1,"Jump Hook Shot","2PT Field Goal",7,"Memphis Grizzlies",0,77,0,1.20,"Koufos, Kosta",1.30,6.10
"Andrew Bogut","Golden State Warriors",2015-04-02,2014,2747,1610612744,400579418,3,5,46,0,"Jump Hook Shot","2PT Field Goal",6,"Phoenix Suns",59,30,0,1.00,"Wright, Brandan",3.30,6.70
"Draymond Green","Golden State Warriors",2014-12-18,2014,6589,1610612744,400578674,1,3,33,1,"Jump Hook Shot","2PT Field Goal",6,"Oklahoma City Thunder",0,63,1,1.70,"Perkins, Kendrick",1.80,10.80
"Marreese Speights","Golden State Warriors",2015-02-09,2014,3460,1610612744,400579067,2,9,38,1,"Jump Shot","2PT Field Goal",18,"Philadelphia 76ers",121,142,1,1.20,"Grant, Jerami",6.20,16.80
"Shaun Livingston","Golden State Warriors",2015-02-09,2014,2393,1610612744,400579067,1,0,36,0,"Jump Shot","2PT Field Goal",16,"Philadelphia 76ers",-136,88,8,5.70,"Sims, Henry",4.00,18.40
"Andre Iguodala","Golden State Warriors",2015-02-09,2014,2386,1610612744,400579067,2,6,43,1,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-245,-10,0,0.80,"McDaniels, KJ",3.90,14.40
"Klay Thompson","Golden State Warriors",2015-04-04,2014,6475,1610612744,400579434,3,11,28,1,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",225,60,0,0.90,"Chandler, Tyson",5.70,9.80
"Stephen Curry","Golden State Warriors",2015-03-28,2014,3975,1610612744,400579381,4,7,17,0,"Jump Shot","2PT Field Goal",12,"Milwaukee Bucks",102,75,4,2.70,"Bayless, Jerryd",2.00,16.30
"Leandro Barbosa","Golden State Warriors",2015-02-09,2014,2166,1610612744,400579067,2,10,24,1,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-171,189,0,1.00,"Sampson, JaKarr",7.90,11.90
"Klay Thompson","Golden State Warriors",2015-03-09,2014,6475,1610612744,400579236,2,5,40,0,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",-201,148,0,1.80,"Knight, Brandon",3.50,18.30
"Harrison Barnes","Golden State Warriors",2015-02-22,2014,6578,1610612744,400579116,4,11,27,0,"Jump Shot","2PT Field Goal",16,"Indiana Pacers",165,25,0,3.50,"Rudez, Damjan",5.00,11.70
"David Lee","Golden State Warriors",2015-02-22,2014,2772,1610612744,400579116,2,0,11,0,"Jump Shot","2PT Field Goal",20,"Indiana Pacers",185,86,0,1.00,"Mahinmi, Ian",6.40,6.40
"Marreese Speights","Golden State Warriors",2015-04-13,2014,3460,1610612744,400579504,4,1,08,0,"Jump Shot","2PT Field Goal",19,"Memphis Grizzlies",127,153,0,0.70,"Stokes, Jarnell",5.40,3.00
"Klay Thompson","Golden State Warriors",2015-04-04,2014,6475,1610612744,400579434,3,11,00,1,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",234,11,0,0.70,"Ellis, Monta",1.10,14.90
"Klay Thompson","Golden State Warriors",2015-04-04,2014,6475,1610612744,400579434,1,10,08,1,"Jump Shot","3PT Field Goal",22,"Dallas Mavericks",-228,-19,0,0.90,"Jefferson, Richard",3.50,17.20
"Marreese Speights","Golden State Warriors",2015-04-13,2014,3460,1610612744,400579504,4,1,51,0,"Jump Shot","2PT Field Goal",12,"Memphis Grizzlies",124,26,0,0.70,"Adams, Jordan",7.30,6.70
"Harrison Barnes","Golden State Warriors",2015-02-22,2014,6578,1610612744,400579116,1,8,10,0,"Jump Shot","2PT Field Goal",5,"Indiana Pacers",51,31,3,3.10,"Hibbert, Roy",1.30,4.00
"Klay Thompson","Golden State Warriors",2015-02-22,2014,6475,1610612744,400579116,2,2,14,0,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",-130,225,3,3.40,"Stuckey, Rodney",1.60,0.40
"Shaun Livingston","Golden State Warriors",2015-03-09,2014,2393,1610612744,400579236,2,11,35,0,"Jump Shot","2PT Field Goal",16,"Phoenix Suns",-153,48,2,2.20,"Warren, TJ",2.70,2.00
"Klay Thompson","Golden State Warriors",2015-02-20,2014,6475,1610612744,400579106,1,4,28,0,"Jump Shot","3PT Field Goal",23,"San Antonio Spurs",-234,41,0,1.00,"Splitter, Tiago",13.00,6.00
"Marreese Speights","Golden State Warriors",2015-02-11,2014,3460,1610612744,400579085,4,10,58,1,"Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",141,140,1,1.80,"LaVine, Zach",1.20,4.80
"Klay Thompson","Golden State Warriors",2015-04-04,2014,6475,1610612744,400579434,2,1,41,1,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",65,231,0,0.90,"Aminu, Al-Farouq",6.70,22.00
"Shaun Livingston","Golden State Warriors",2015-03-09,2014,2393,1610612744,400579236,2,2,16,1,"Jump Shot","2PT Field Goal",5,"Phoenix Suns",53,1,1,1.60,"Morris, Marcus",1.90,19.30
"Klay Thompson","Golden State Warriors",2015-04-04,2014,6475,1610612744,400579434,2,7,06,0,"Jump Shot","2PT Field Goal",12,"Dallas Mavericks",17,127,1,2.20,"Aminu, Al-Farouq",2.90,9.50
"Harrison Barnes","Golden State Warriors",2015-02-09,2014,6578,1610612744,400579067,1,5,16,0,"Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",-235,-22,0,0.80,"Covington, Robert",7.90,15.20
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,1,2,58,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",-116,225,0,0.70,"Bledsoe, Eric",1.80,12.90
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,4,3,42,1,"Jump Shot","3PT Field Goal",26,"Phoenix Suns",34,263,15,10.60,"Len, Alex",4.90,15.20
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,1,8,00,1,"Jump Shot","2PT Field Goal",17,"Phoenix Suns",152,82,3,2.00,"Len, Alex",7.30,15.50
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,1,5,03,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",214,137,0,0.80,"Knight, Brandon",5.20,19.70
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,4,2,57,1,"Jump Shot","3PT Field Goal",23,"Phoenix Suns",-235,-10,0,0.60,"Tucker, PJ",3.80,6.90
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,3,7,34,1,"Jump Shot","2PT Field Goal",21,"Phoenix Suns",165,143,8,4.60,"Bledsoe, Eric",5.10,17.80
"Klay Thompson","Golden State Warriors",2015-04-04,2014,6475,1610612744,400579434,4,4,34,1,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",-226,44,0,0.90,"Ellis, Monta",10.00,7.90
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,4,8,15,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",135,213,1,1.60,"Goodwin, Archie",2.60,5.20
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,3,8,37,1,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",-18,247,1,1.50,"Morris, Marcus",6.00,14.20
"Klay Thompson","Golden State Warriors",2015-03-09,2014,6475,1610612744,400579236,3,9,33,1,"Jump Shot","2PT Field Goal",21,"Phoenix Suns",-158,153,1,2.10,"Tucker, PJ",4.50,15.10
"Klay Thompson","Golden State Warriors",2015-03-09,2014,6475,1610612744,400579236,1,11,04,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",168,190,0,0.80,"Knight, Brandon",6.70,17.30
"Klay Thompson","Golden State Warriors",2015-03-09,2014,6475,1610612744,400579236,3,2,08,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",157,195,7,8.00,"Morris, Markieff",4.70,17.80
"Klay Thompson","Golden State Warriors",2015-03-09,2014,6475,1610612744,400579236,2,9,05,1,"Jump Shot","3PT Field Goal",23,"Phoenix Suns",233,25,0,1.40,"Knight, Brandon",10.20,19.70
"Klay Thompson","Golden State Warriors",2015-03-09,2014,6475,1610612744,400579236,1,9,30,1,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",236,71,0,0.30,"Bledsoe, Eric",5.60,19.00
"Klay Thompson","Golden State Warriors",2015-03-09,2014,6475,1610612744,400579236,2,0,00,0,"Jump Shot","2PT Field Goal",21,"Phoenix Suns",-122,179,1,0.90,"Bledsoe, Eric",3.90,0.00
"Andre Iguodala","Golden State Warriors",2015-02-09,2014,2386,1610612744,400579067,2,0,00,0,"Jump Shot","3PT Field Goal",52,"Philadelphia 76ers",12,525,2,2.50,"Grant, Jerami",5.70,0.00
"Harrison Barnes","Golden State Warriors",2015-03-09,2014,6578,1610612744,400579236,4,1,01,1,"Jump Shot","2PT Field Goal",20,"Phoenix Suns",-150,143,9,8.80,"Wright, Brandan",4.10,16.00
"Stephen Curry","Golden State Warriors",2015-04-04,2014,3975,1610612744,400579434,1,7,29,1,"Jump Shot","3PT Field Goal",22,"Dallas Mavericks",226,6,0,0.60,"Ellis, Monta",4.80,16.20
"Draymond Green","Golden State Warriors",2015-03-09,2014,6589,1610612744,400579236,3,5,17,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",42,250,0,0.70,"Len, Alex",7.30,13.40
"Draymond Green","Golden State Warriors",2014-11-08,2014,6589,1610612744,400578379,1,3,00,1,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-108,224,0,1.10,"Daniels, Troy",19.30,17.00
"Draymond Green","Golden State Warriors",2015-03-09,2014,6589,1610612744,400579236,1,8,40,0,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",-34,246,0,0.80,"Morris, Markieff",4.80,15.10
"Draymond Green","Golden State Warriors",2015-03-09,2014,6589,1610612744,400579236,3,10,48,1,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",36,242,0,0.60,"Tucker, PJ",10.20,18.80
"Draymond Green","Golden State Warriors",2015-03-09,2014,6589,1610612744,400579236,1,1,07,0,"Jump Shot","2PT Field Goal",4,"Phoenix Suns",-18,39,1,2.20,"Morris, Marcus",1.90,19.40
"Justin Holiday","Golden State Warriors",2015-03-09,2014,2284101,1610612744,400579236,4,0,00,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",-232,94,0,1.20,"Barron, Earl",11.00,1.00
"Draymond Green","Golden State Warriors",2015-03-09,2014,6589,1610612744,400579236,4,6,55,0,"Jump Shot","2PT Field Goal",19,"Phoenix Suns",176,74,0,0.80,"Morris, Markieff",5.30,13.30
"Klay Thompson","Golden State Warriors",2015-03-09,2014,6475,1610612744,400579236,1,5,32,0,"Jump Shot","2PT Field Goal",21,"Phoenix Suns",-54,208,2,1.50,"Bledsoe, Eric",6.90,18.30
"Stephen Curry","Golden State Warriors",2014-11-08,2014,3975,1610612744,400578379,1,2,20,1,"Jump Shot","2PT Field Goal",22,"Houston Rockets",146,170,6,6.40,"Terry, Jason",2.20,17.30
"Stephen Curry","Golden State Warriors",2015-03-09,2014,3975,1610612744,400579236,1,6,14,0,"Jump Shot","3PT Field Goal",27,"Phoenix Suns",-130,247,1,2.90,"Knight, Brandon",1.90,0.90
