name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Andrew Bogut","Golden State Warriors",2015-11-24,2015,2747,1610612744,400828101,2,5,52,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,"Hibbert, Roy",4.40,7.40
"Festus Ezeli","Golden State Warriors",2015-11-17,2015,6587,1610612744,400828051,3,7,28,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,"Lowry, Kyle",2.70,10.10
"Andrew Bogut","Golden State Warriors",2016-03-09,2015,2747,1610612744,400828845,1,8,56,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-04-05,2015,2747,1610612744,400829050,1,6,44,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-11-02,2015,6587,1610612744,400827938,3,11,17,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,"Gasol, Marc",6.10,10.40
"Festus Ezeli","Golden State Warriors",2015-11-02,2015,6587,1610612744,400827938,3,8,31,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,"Barnes, Matt",2.00,13.90
"Festus Ezeli","Golden State Warriors",2015-12-16,2015,6587,1610612744,400828268,1,3,57,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,"Chandler, Tyson",2.30,16.10
"Andrew Bogut","Golden State Warriors",2015-11-17,2015,2747,1610612744,400828051,3,9,59,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,"Valanciunas, Jonas",2.60,12.70
"Harrison Barnes","Golden State Warriors",2016-02-20,2015,6578,1610612744,400828709,3,10,09,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-11-04,2015,6587,1610612744,400827956,3,9,31,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,"Jordan, DeAndre",2.80,13.50
"Harrison Barnes","Golden State Warriors",2016-03-03,2015,6578,1610612744,400828798,4,10,25,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-02-09,2015,2747,1610612744,400828675,1,11,44,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2015-11-24,2015,2747,1610612744,400828101,3,10,45,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,1,1.70,"Russell, D'Angelo",5.00,24.00
"Andre Iguodala","Golden State Warriors",2016-02-22,2015,2386,1610612744,400828723,3,2,22,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-10-30,2015,6587,1610612744,400827917,2,8,09,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,"Jones, Terrence",3.00,11.50
"Festus Ezeli","Golden State Warriors",2015-11-24,2015,6587,1610612744,400828101,3,4,07,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,"Bass, Brandon",0.30,17.00
"Andrew Bogut","Golden State Warriors",2016-01-27,2015,2747,1610612744,400828578,3,5,40,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-11-19,2015,6587,1610612744,400828064,2,10,34,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,"Jordan, DeAndre",5.00,15.30
"Andrew Bogut","Golden State Warriors",2015-12-08,2015,2747,1610612744,400828201,3,9,46,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,"Mahinmi, Ian",1.00,13.80
"Andrew Bogut","Golden State Warriors",2016-02-25,2015,2747,1610612744,400828742,2,5,20,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Orlando Magic",-17,2,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-03-29,2015,2747,1610612744,400828999,3,7,36,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-11-24,2015,6587,1610612744,400828101,2,8,35,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.70,"Hibbert, Roy",1.20,8.40
"Andrew Bogut","Golden State Warriors",2016-01-27,2015,2747,1610612744,400828578,3,11,19,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-03-16,2015,2747,1610612744,400828898,3,9,42,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Andre Iguodala","Golden State Warriors",2016-01-02,2015,2386,1610612744,400828391,1,11,47,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,"Gallinari, Danilo",2.00,13.50
"Andrew Bogut","Golden State Warriors",2015-12-11,2015,2747,1610612744,400828223,1,10,32,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,0,1.20,"Thomas, Isaiah",5.40,6.60
"Andrew Bogut","Golden State Warriors",2016-03-16,2015,2747,1610612744,400828898,1,8,12,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-02-25,2015,2747,1610612744,400828742,3,8,32,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-11-12,2015,6587,1610612744,400828012,2,5,40,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-03-25,2015,2747,1610612744,400828967,1,9,48,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Dallas Mavericks",-11,3,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2015-12-28,2015,2747,1610612744,400828355,3,4,35,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,"Casspi, Omri",2.80,8.80
"Andrew Bogut","Golden State Warriors",2016-01-02,2015,2747,1610612744,400828391,3,5,07,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.60,"Faried, Kenneth",2.80,12.50
"Klay Thompson","Golden State Warriors",2015-11-20,2015,6475,1610612744,400828074,1,10,34,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,1,0.90,"Mirotic, Nikola",4.00,24.00
"Andrew Bogut","Golden State Warriors",2015-12-08,2015,2747,1610612744,400828201,1,3,34,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Indiana Pacers",-12,2,0,1.30,"Stuckey, Rodney",2.30,16.00
"Andrew Bogut","Golden State Warriors",2015-11-24,2015,2747,1610612744,400828101,3,11,23,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,2.20,"Hibbert, Roy",0.30,24.00
"Andre Iguodala","Golden State Warriors",2016-01-11,2015,2386,1610612744,400828455,4,8,37,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,"Bosh, Chris",4.10,12.60
"Festus Ezeli","Golden State Warriors",2016-01-08,2015,6587,1610612744,400828435,4,5,07,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,"Davis, Ed",5.80,7.40
"Andrew Bogut","Golden State Warriors",2016-04-13,2015,2747,1610612744,400829114,3,4,55,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2016-04-13,2015,6587,1610612744,400829114,2,11,25,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-11-19,2015,6587,1610612744,400828064,2,6,30,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,2.20,"Crawford, Jamal",2.20,13.80
"Andrew Bogut","Golden State Warriors",2016-02-10,2015,2747,1610612744,400828686,1,8,19,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"Shaun Livingston","Golden State Warriors",2016-03-12,2015,2393,1610612744,400828868,4,9,20,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-12-08,2015,6587,1610612744,400828201,3,2,02,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,"Hill, Jordan",2.00,9.50
"Festus Ezeli","Golden State Warriors",2015-11-17,2015,6587,1610612744,400828051,2,2,26,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,"Valanciunas, Jonas",4.90,11.80
"Andrew Bogut","Golden State Warriors",2016-01-08,2015,2747,1610612744,400828435,2,4,32,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,"Plumlee, Mason",1.80,13.80
"Andrew Bogut","Golden State Warriors",2016-01-30,2015,2747,1610612744,400828594,2,1,29,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2015-11-22,2015,2747,1610612744,400828087,1,4,51,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.30,"Jokic, Nikola",3.20,2.70
"Andrew Bogut","Golden State Warriors",2015-11-22,2015,2747,1610612744,400828087,1,9,52,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,"Jokic, Nikola",6.50,17.90
"Andrew Bogut","Golden State Warriors",2016-03-09,2015,2747,1610612744,400828845,3,11,24,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-02-22,2015,2747,1610612744,400828723,4,1,27,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-11-30,2015,6587,1610612744,400828146,3,6,10,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,"Favors, Derrick",6.10,15.70
"Festus Ezeli","Golden State Warriors",2016-01-18,2015,6587,1610612744,400828509,1,3,49,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,"Thompson, Tristan",3.30,14.90
"Festus Ezeli","Golden State Warriors",2016-04-07,2015,6587,1610612744,400829064,3,2,54,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-01-18,2015,2747,1610612744,400828509,1,11,43,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.80,"Love, Kevin",10.40,10.30
"Andrew Bogut","Golden State Warriors",2015-12-31,2015,2747,1610612744,400828372,4,2,59,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,1,0.60,"Beverley, Patrick",3.70,24.00
"Andrew Bogut","Golden State Warriors",2015-12-31,2015,2747,1610612744,400828372,1,1,55,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,"Thornton, Marcus",3.10,4.00
"Andrew Bogut","Golden State Warriors",2016-04-01,2015,2747,1610612744,400829023,3,7,31,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-03-30,2015,2747,1610612744,400829006,1,11,24,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2016-01-14,2015,6587,1610612744,400828479,4,9,37,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Los Angeles Lakers",-20,0,0,0.00,"Black, Tarik",3.60,10.60
"Draymond Green","Golden State Warriors",2016-01-30,2015,6589,1610612744,400828594,1,1,28,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2016-04-09,2015,6587,1610612744,400829077,1,4,44,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2015-12-08,2015,2747,1610612744,400828201,3,11,09,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,"Mahinmi, Ian",4.60,8.90
"James Michael McAdoo","Golden State Warriors",2015-12-02,2015,2594818,1610612744,400828155,2,8,46,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,"Kaminsky, Frank",5.40,12.90
"Festus Ezeli","Golden State Warriors",2015-11-12,2015,6587,1610612744,400828012,1,5,29,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-01-20,2015,2747,1610612744,400828521,1,4,59,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,"Gasol, Pau",1.80,13.00
"Andrew Bogut","Golden State Warriors",2016-01-16,2015,2747,1610612744,400828492,1,6,25,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,1.70,"Caldwell-Pope, Kentavious",1.40,23.90
"Andrew Bogut","Golden State Warriors",2015-11-12,2015,2747,1610612744,400828012,2,0,33,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-02-19,2015,2747,1610612744,400828702,1,11,45,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-01-14,2015,2747,1610612744,400828479,3,7,17,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,1.00,"Hibbert, Roy",3.70,7.40
"Andre Iguodala","Golden State Warriors",2015-11-17,2015,2386,1610612744,400828051,2,2,53,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,"Scola, Luis",11.70,19.20
"Festus Ezeli","Golden State Warriors",2016-04-09,2015,6587,1610612744,400829077,1,5,12,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-11-20,2015,6587,1610612744,400828074,1,3,40,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,"Noah, Joakim",2.90,10.00
"Shaun Livingston","Golden State Warriors",2015-12-02,2015,2393,1610612744,400828155,1,1,30,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,"Lamb, Jeremy",2.80,16.20
"Festus Ezeli","Golden State Warriors",2015-11-20,2015,6587,1610612744,400828074,4,5,58,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,"Mirotic, Nikola",2.40,7.10
"Festus Ezeli","Golden State Warriors",2015-12-06,2015,6587,1610612744,400828187,3,0,57,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,"Bogdanovic, Bojan",6.50,18.80
"Festus Ezeli","Golden State Warriors",2016-01-16,2015,6587,1610612744,400828492,3,4,47,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",-2,3,0,0.00,"Morris, Marcus",1.40,14.30
"Andrew Bogut","Golden State Warriors",2016-04-07,2015,2747,1610612744,400829064,3,4,29,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-02-24,2015,2747,1610612744,400828735,2,11,24,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"Shaun Livingston","Golden State Warriors",2016-04-05,2015,2393,1610612744,400829050,2,5,53,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2016-01-09,2015,6587,1610612744,400828443,1,1,55,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,1.70,"Belinelli, Marco",4.80,24.00
"Festus Ezeli","Golden State Warriors",2016-01-16,2015,6587,1610612744,400828492,1,1,12,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,"Drummond, Andre",5.40,16.30
"Harrison Barnes","Golden State Warriors",2016-03-09,2015,6578,1610612744,400828845,2,6,24,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-11-04,2015,6587,1610612744,400827956,3,11,44,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.90,"Jordan, DeAndre",3.70,9.60
"Andrew Bogut","Golden State Warriors",2015-12-08,2015,2747,1610612744,400828201,3,10,32,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,1,0.50,"Ellis, Monta",5.90,8.70
"Andre Iguodala","Golden State Warriors",2016-02-09,2015,2386,1610612744,400828675,4,2,56,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-03-01,2015,2747,1610612744,400828782,2,2,26,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-03-06,2015,2747,1610612744,400828818,2,4,15,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-01-13,2015,2747,1610612744,400828470,1,7,03,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,"Faried, Kenneth",2.10,11.50
"Festus Ezeli","Golden State Warriors",2016-04-03,2015,6587,1610612744,400829039,1,10,17,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-12-05,2015,6587,1610612744,400828177,2,5,45,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,1.80,"DeRozan, DeMar",3.50,7.60
"Andrew Bogut","Golden State Warriors",2016-03-01,2015,2747,1610612744,400828782,3,6,37,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-03-01,2015,2747,1610612744,400828782,2,4,12,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-03-09,2015,2747,1610612744,400828845,1,9,14,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-11-17,2015,6587,1610612744,400828051,1,5,33,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,"Valanciunas, Jonas",0.10,11.60
"Festus Ezeli","Golden State Warriors",2015-11-14,2015,6587,1610612744,400828031,2,1,46,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,1,1.10,"Johnson, Joe",9.80,24.00
"Shaun Livingston","Golden State Warriors",2016-03-01,2015,2393,1610612744,400828782,1,9,10,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2015-11-14,2015,2747,1610612744,400828031,5,4,33,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,"Hollis-Jefferson, Rondae",4.00,16.50
"Draymond Green","Golden State Warriors",2015-11-12,2015,6589,1610612744,400828012,2,2,23,1,"Alley Oop Layup shot","2PT Field Goal",0,"Minnesota Timberwolves",1,0,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-01-25,2015,2747,1610612744,400828562,1,9,55,1,"Alley Oop Layup shot","2PT Field Goal",1,"San Antonio Spurs",6,8,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2016-01-13,2015,6587,1610612744,400828470,3,0,00,0,"Alley Oop Layup shot","2PT Field Goal",2,"Denver Nuggets",27,-1,0,1.80,"Arthur, Darrell",1.90,0.00
"Andrew Bogut","Golden State Warriors",2015-11-28,2015,2747,1610612744,400828132,3,5,07,1,"Alley Oop Layup shot","2PT Field Goal",1,"Sacramento Kings",-7,11,0,0.10,"Gay, Rudy",0.20,23.90
"Andrew Bogut","Golden State Warriors",2015-11-19,2015,2747,1610612744,400828064,3,9,10,1,"Alley Oop Layup shot","2PT Field Goal",2,"Los Angeles Clippers",-11,23,0,1.10,"Pierce, Paul",5.10,13.30
"Andrew Bogut","Golden State Warriors",2015-12-25,2015,2747,1610612744,400828325,1,9,23,1,"Alley Oop Layup shot","2PT Field Goal",2,"Cleveland Cavaliers",0,21,0,0.00,"Mozgov, Timofey",3.40,17.00
"Andrew Bogut","Golden State Warriors",2016-01-13,2015,2747,1610612744,400828470,4,7,18,1,"Alley Oop Layup shot","2PT Field Goal",2,"Denver Nuggets",-20,2,0,0.20,"Jokic, Nikola",5.70,23.60
"Andrew Bogut","Golden State Warriors",2015-12-23,2015,2747,1610612744,400828321,3,7,20,1,"Alley Oop Layup shot","2PT Field Goal",1,"Utah Jazz",-4,16,0,0.00,"Burke, Trey",1.10,7.90
"Draymond Green","Golden State Warriors",2015-12-11,2015,6589,1610612744,400828223,5,0,00,0,"Alley Oop Layup shot","2PT Field Goal",1,"Boston Celtics",17,7,0,0.00,"Sullinger, Jared",3.60,0.00
"Andrew Bogut","Golden State Warriors",2016-01-13,2015,2747,1610612744,400828470,4,2,05,1,"Alley Oop Layup shot","2PT Field Goal",2,"Denver Nuggets",-22,11,0,0.10,"Arthur, Darrell",1.80,8.70
"Marreese Speights","Golden State Warriors",2015-12-30,2015,3460,1610612744,400828367,4,2,22,0,"Alley Oop Layup shot","2PT Field Goal",1,"Dallas Mavericks",-16,8,0,0.00,"Anderson, Justin",2.00,19.10
"Festus Ezeli","Golden State Warriors",2015-10-30,2015,6587,1610612744,400827917,3,1,50,1,"Alley Oop Layup shot","2PT Field Goal",0,"Houston Rockets",-1,3,0,0.00,"Beverley, Patrick",2.60,5.40
"Festus Ezeli","Golden State Warriors",2015-11-11,2015,6587,1610612744,400828007,1,6,21,0,"Alley Oop Layup shot","2PT Field Goal",1,"Memphis Grizzlies",17,-1,0,2.10,"Barnes, Matt",2.00,5.00
"Andrew Bogut","Golden State Warriors",2016-01-22,2015,2747,1610612744,400828539,3,11,46,0,"Alley Oop Layup shot","2PT Field Goal",1,"Indiana Pacers",-11,8,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2015-11-30,2015,6587,1610612744,400828146,4,4,31,1,"Alley Oop Layup shot","2PT Field Goal",1,"Utah Jazz",-19,3,0,0.00,"Favors, Derrick",7.40,16.30
"Andrew Bogut","Golden State Warriors",2015-12-11,2015,2747,1610612744,400828223,2,6,21,0,"Alley Oop Layup shot","2PT Field Goal",1,"Boston Celtics",9,7,0,1.50,"Lee, David",2.40,10.40
"Andrew Bogut","Golden State Warriors",2015-12-30,2015,2747,1610612744,400828367,2,6,57,1,"Alley Oop Layup shot","2PT Field Goal",2,"Dallas Mavericks",19,16,0,0.00,"Villanueva, Charlie",3.40,13.30
"Festus Ezeli","Golden State Warriors",2016-04-05,2015,6587,1610612744,400829050,1,0,47,0,"Alley Oop Layup shot","2PT Field Goal",2,"Minnesota Timberwolves",-9,21,0,0.00,,0.00,0.00
"James Michael McAdoo","Golden State Warriors",2016-03-27,2015,2594818,1610612744,400828981,4,1,56,1,"Alley Oop Layup shot","2PT Field Goal",1,"Philadelphia 76ers",-9,16,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-01-08,2015,2747,1610612744,400828435,3,7,38,1,"Alley Oop Layup shot","2PT Field Goal",2,"Portland Trail Blazers",-19,7,0,0.50,"Plumlee, Mason",3.00,24.00
"Andrew Bogut","Golden State Warriors",2016-02-10,2015,2747,1610612744,400828686,2,3,51,1,"Alley Oop Layup shot","2PT Field Goal",0,"Phoenix Suns",0,-1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-01-11,2015,2747,1610612744,400828455,1,10,53,1,"Alley Oop Layup shot","2PT Field Goal",0,"Miami Heat",-6,0,2,1.20,"Wade, Dwyane",2.90,23.80
"Andrew Bogut","Golden State Warriors",2016-01-04,2015,2747,1610612744,400828407,2,2,18,1,"Alley Oop Layup shot","2PT Field Goal",1,"Charlotte Hornets",-6,16,1,0.60,"Walker, Kemba",3.50,24.00
"Andrew Bogut","Golden State Warriors",2015-10-27,2015,2747,1610612744,400827890,2,6,35,1,"Alley Oop Layup shot","2PT Field Goal",2,"New Orleans Pelicans",-17,23,0,0.10,"Anderson, Ryan",0.50,23.90
"Andrew Bogut","Golden State Warriors",2016-02-27,2015,2747,1610612744,400828761,1,10,26,1,"Alley Oop Layup shot","2PT Field Goal",1,"Oklahoma City Thunder",-9,13,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-04-10,2015,2747,1610612744,400829088,3,6,28,1,"Alley Oop Layup shot","2PT Field Goal",1,"San Antonio Spurs",6,16,0,0.00,,0.00,0.00
"James Michael McAdoo","Golden State Warriors",2015-12-28,2015,2594818,1610612744,400828355,2,8,22,1,"Alley Oop Layup shot","2PT Field Goal",1,"Sacramento Kings",-9,7,0,0.70,"Belinelli, Marco",8.00,8.70
"Andrew Bogut","Golden State Warriors",2016-04-10,2015,2747,1610612744,400829088,1,11,35,0,"Alley Oop Layup shot","2PT Field Goal",2,"San Antonio Spurs",0,26,0,0.00,,0.00,0.00
"Brandon Rush","Golden State Warriors",2016-03-16,2015,3457,1610612744,400828898,4,4,07,0,"Alley Oop Layup shot","2PT Field Goal",2,"New York Knicks",4,23,0,0.00,,0.00,0.00
